#result_type=3
Cat	2	6	518	0	3	532	9	28	7305	0.222497	0.696657	0.564725
Epas1	2	0	524	3	0	532	9	2	7321	0.212144	0.568389	0.566444
Ern1	1	1	524	2	0	533	10	0	7328	0.155931	1	0.566474
Gata1	1	0	524	3	2	528	14	9	7307	0.33464	1	0.576536
Mapk9	2	0	519	3	0	530	9	6	7317	0.226751	0.590688	0.579266
Ednra	2	0	523	1	0	534	10	0	7331	0.369958	0.581556	1
Adipoq	2	4	520	3	4	527	19	17	7307	0.157839	0.587537	0.677388
Atf2	1	0	523	4	0	529	10	4	7323	0.272597	1	0.587546
Ctnnb1	3	1	517	6	3	519	46	10	7260	0.284495	1	0.597301
Pgr	1	0	522	4	2	526	20	8	7295	0.256788	0.95759	0.598125
Agtr2	3	2	521	1	1	532	9	5	7327	0.128384	0.599657	0.963509
Nr1h3	1	1	524	1	0	534	9	4	7322	0.556175	1	0.604051
Irf1	0	0	526	3	0	527	18	5	7307	0.696627	0.927646	0.614695
Wnt1	1	0	525	2	0	532	12	1	7327	0.579797	1	0.619643
Bmp7	2	0	524	4	1	530	14	5	7324	0.237079	0.757368	0.61997
Bcl2l1	0	2	524	1	0	534	6	6	7332	0.471729	1	0.626655
Tfap2a	1	0	522	2	0	532	10	2	7319	0.620004	1	0.633341
Kmt2a	0	0	526	2	0	532	8	1	7330	0.581495	1	0.646321
Klf4	0	1	523	1	1	533	5	6	7325	0.496859	1	0.647958
Hspa1b	2	2	521	2	0	533	16	13	7309	0.53925	1	0.650416
Irs1	0	1	524	1	0	534	6	6	7330	0.823299	1	0.659893
Srf	2	0	523	1	0	531	5	5	7317	0.335333	0.724484	0.669459
Ptpn11	0	1	523	1	0	532	4	5	7329	0.603175	1	0.679687
S100b	2	0	524	1	0	534	6	3	7336	0.329329	0.681291	0.68558
Ager	1	1	525	2	0	533	9	3	7329	0.409069	1	0.682669
Daxx	0	0	526	0	3	532	1	11	7327	0.477707	0.684205	1
Fgf10	1	0	525	2	0	532	9	0	7333	0.40707	1	0.68841
Camk4	3	0	523	1	0	534	11	1	7328	0.437538	0.690986	1
Wt1	1	0	524	2	1	531	12	16	7309	0.71032	0.699706	1
Cav1	0	2	523	2	3	529	13	8	7317	0.17937	0.851417	0.702041
Sod1	0	2	524	0	0	533	2	12	7324	0.735706	1	0.705727
Eif4e	2	0	523	2	0	532	11	1	7326	0.503766	0.895837	0.706444
Nr3c2	1	0	525	2	0	533	8	4	7327	0.523421	1	0.709483
Pax5	0	1	524	0	2	531	10	7	7320	0.46501	0.71856	1
Ghrh	2	0	524	0	0	534	11	0	7332	0.53732	0.729118	1
Ccl12	2	0	524	4	1	529	18	5	7317	0.354917	0.732868	0.833855
Drd1	1	0	525	0	1	533	8	2	7334	0.53972	0.740808	1
Mycn	2	0	523	0	0	533	8	5	7328	0.581941	0.744471	1
Elf1	0	0	526	1	0	532	7	3	7330	1	1	0.748793
Klf6	1	1	524	1	0	533	7	2	7335	0.297894	0.81501	0.760509
Abl1	3	1	522	4	0	531	16	8	7313	0.279145	0.997769	0.761588
Dcn	0	1	525	1	1	533	7	7	7330	0.765204	1	0.761602
Ccnd1	4	1	519	2	0	532	11	11	7318	0.221531	0.769391	1
Col18a1	0	1	524	1	1	533	1	8	7332	0.330687	1	0.772943
Kit	1	0	524	1	1	531	8	3	7331	0.488428	0.784905	1
Cr2	1	0	525	1	1	533	6	3	7335	0.470346	0.787891	1
Ace	1	0	524	2	1	532	6	1	7334	0.282465	0.803544	0.99038
Smarcb1	1	0	522	1	0	534	6	3	7333	0.767783	0.828615	1
Sirt1	1	1	520	1	2	530	7	20	7305	0.77823	0.832204	1
Pou2f1	0	0	525	1	1	532	9	2	7330	0.552142	1	0.847051
Bhlhe41	0	0	526	2	0	533	4	6	7333	0.514989	1	0.847316
Ets2	0	0	525	2	0	532	14	1	7317	0.820925	1	0.852624
Bhlhe40	0	1	523	1	0	534	8	2	7333	0.574273	1	0.852709
Nppc	0	0	526	1	2	532	5	7	7330	0.407289	1	0.855729
Bdnf	1	1	524	4	3	528	33	4	7301	0.0977775	1	0.856862
Ep300	2	1	519	6	1	525	47	4	7271	0.341739	1	0.866402
Atf6	0	0	526	2	0	532	9	6	7322	0.845235	1	0.867494
Nfe2l2	1	0	524	3	1	529	18	4	7306	0.488334	1	0.868789
Smad4	1	2	522	1	1	532	17	11	7303	0.798306	1	0.875145
Btk	1	0	524	1	1	532	6	2	7326	0.411917	0.882397	1
Usf2	0	1	523	0	0	534	10	0	7328	0.272484	1	0.889387
Ntrk1	0	0	526	1	1	531	8	2	7328	0.523501	0.899691	1
Rela	2	1	522	2	1	526	23	5	7306	0.551262	0.930575	0.902152
Sstr2	0	0	526	1	0	534	3	7	7335	0.812206	1	0.907714
Smad1	2	0	523	1	0	530	10	3	7330	0.671	1	0.919133
Smad5	1	0	525	1	0	531	4	5	7332	0.588018	1	0.91976
Agtr1a	5	0	520	4	0	531	32	2	7303	0.637962	0.920206	1
Tgfbr2	0	1	524	0	1	534	5	5	7333	0.689928	0.924948	1
Hsp90aa1	2	0	524	3	1	531	16	8	7310	0.475914	1	0.932532
Alox5	2	0	524	1	0	534	10	2	7332	0.713368	0.940225	1
Spi1	0	1	525	1	1	529	16	12	7284	1	0.946402	1
Adm	2	1	523	0	0	535	8	7	7327	0.532288	0.952582	1
Gsk3b	1	3	522	0	2	531	8	15	7308	0.461752	1	0.955876
Pou4f1	0	0	526	1	0	533	7	3	7331	1	1	0.964187
Gcg	1	1	522	4	1	529	26	16	7291	0.928833	1	0.966599
Abcb1a	1	0	524	2	1	532	4	4	7333	0.352729	1	0.969493
Bax	0	0	525	2	1	532	6	3	7329	0.358588	1	0.995248
Ppard	3	0	523	2	0	532	24	8	7298	1	0.99823	1
A2m	1	0	525	0	1	533	6	3	7335	0.690143	1	1
Angpt1	1	1	524	1	0	533	16	8	7318	1	1	1
Arnt	0	1	525	1	1	532	6	5	7328	0.655314	1	1
Arntl	0	1	525	0	0	534	11	2	7323	0.776028	1	1
Atf3	1	1	523	1	0	532	4	7	7329	0.532053	1	1
Avp	0	0	525	1	1	532	28	2	7311	0.507059	1	1
Bsg	0	0	526	1	0	534	8	2	7333	1	1	1
Calr	1	1	524	0	0	535	6	6	7331	0.783952	1	1
Cd14	1	0	525	0	0	532	7	3	7333	1	1	1
Cdh1	1	0	525	1	0	532	8	7	7325	1	1	1
Cdk5	1	0	524	0	0	535	6	4	7331	1	1	1
Ciita	0	1	525	0	2	533	10	5	7322	0.347472	1	1
Clock	0	1	525	0	0	535	10	2	7325	0.704179	1	1
Comp	0	0	526	1	0	533	9	3	7332	1	1	1
Ctf1	1	0	525	1	0	534	9	3	7332	1	1	1
Ddit3	0	0	526	1	0	533	6	4	7330	1	1	1
Drd2	1	0	524	0	0	535	6	8	7330	1	1	1
Ednrb	0	0	526	1	0	532	8	2	7332	1	1	1
Eif2ak3	1	0	525	0	0	534	10	0	7329	0.996294	1	1
F2rl1	1	0	523	1	0	534	14	2	7323	1	1	1
Fgf4	1	0	525	1	0	534	8	1	7334	0.769167	1	1
Fgfr1	0	0	526	1	0	533	10	1	7330	1	1	1
Foxa2	0	0	526	1	0	533	8	4	7327	1	1	1
Foxc2	0	0	526	1	0	534	11	1	7331	1	1	1
Gdf2	0	0	526	1	0	534	10	2	7330	1	1	1
Glp1r	0	0	526	0	0	535	8	3	7332	1	1	1
Hes1	0	0	526	1	1	531	5	7	7330	0.824604	1	1
Hnf4a	1	0	525	0	0	535	9	3	7327	1	1	1
Hoxb4	0	0	525	0	0	535	8	4	7331	1	1	1
Hspa5	1	0	525	0	0	535	5	5	7333	1	1	1
Kdr	0	0	526	1	1	532	9	2	7329	0.582832	1	1
Myb	0	1	522	1	0	531	12	5	7312	0.912706	1	1
Ncoa1	1	0	525	2	0	533	14	0	7326	0.804098	1	1
Nos2	0	0	525	2	2	530	14	10	7309	0.507456	1	1
Notch3	1	0	525	0	0	535	7	3	7333	0.991281	1	1
Nr1h2	0	0	526	1	0	534	12	0	7330	1	1	1
Nr2f2	0	0	526	0	0	534	3	10	7328	1	1	1
Olr1	0	0	526	1	1	532	10	4	7329	0.86013	1	1
Pax6	0	0	526	1	0	534	5	5	7326	1	1	1
Rbpj	0	0	525	1	0	534	7	5	7327	1	1	1
Runx2	0	0	525	1	1	532	19	2	7314	0.588892	1	1
Rxra	1	0	523	1	0	533	14	8	7310	1	1	1
Smad3	0	1	523	3	2	528	25	12	7294	0.447539	1	1
Srebf1	1	1	523	1	0	532	21	10	7300	1	1	1
Srebf2	2	0	523	0	0	535	13	2	7323	0.768609	1	1
Stat5b	0	0	526	1	0	533	7	4	7325	1	1	1
Tcf4	0	0	524	0	1	533	6	6	7328	1	1	1


